Date,Mileage,Time,Month,Day,numRun,highest,onePerYear,firstRun,numYear
7/6/10,2.94,,7,6,1,0,FALSE,1,1
7/6/14,4.16,28:39:00,7,6,2,0,FALSE,1,2
7/6/15,6.18,48:13:00,7,6,3,0,FALSE,1,3
7/6/17,7.6,53:13:00,7,6,4,0,FALSE,1,4
7/6/18,7.04,52:24:00,7,6,5,0,FALSE,1,5
7/6/19,5.04,39:11:00,7,6,6,0,FALSE,1,6
7/6/20,5.36,38:01:00,7,6,7,0,FALSE,1,7
7/6/21,6.46,40:08:00,7,6,8,1,FALSE,1,8
7/7/14,4.4,34:08:00,7,7,1,0,FALSE,1,1
7/7/15,6,48:56:00,7,7,2,0,FALSE,1,2
7/7/16,7.2,52:16:00,7,7,3,0,FALSE,1,3
7/7/17,8.11,1:03:51,7,7,4,0,FALSE,1,4
7/7/18,12.09,1:21:40,7,7,5,0,FALSE,1,5
7/7/20,8.2,55:41:00,7,7,6,1,FALSE,1,6
7/8/10,4.3,38:29:00,7,8,1,0,FALSE,1,1
7/8/11,2.82,20:11,7,8,2,0,FALSE,1,2
7/8/13,1,,7,8,3,0,FALSE,1,3
7/8/14,4.57,,7,8,4,0,FALSE,1,4
7/8/15,6.07,40:40:00,7,8,5,0,FALSE,1,5
7/8/16,6.12,44:54:00,7,8,6,0,FALSE,1,6
7/8/17,7.02,51:45:00,7,8,7,0,FALSE,1,7
7/8/18,6.41,46:53:00,7,8,8,0,FALSE,1,8
7/8/19,6.03,43:31:00,7,8,9,0,FALSE,1,9
7/8/20,8.27,56:08:00,7,8,10,0,FALSE,1,10
7/8/21,7.43,50:14:00,7,8,11,1,FALSE,1,11
7/9/12,3.41,26:27:00,7,9,1,0,FALSE,1,1
7/9/14,3.1,27:28:00,7,9,2,0,FALSE,1,2
7/9/15,4.64,32:00:00,7,9,3,0,FALSE,1,3
7/9/17,8.93,1:09:52,7,9,4,0,FALSE,1,4
7/9/18,7.66,57:04:00,7,9,5,0,FALSE,1,5
7/9/19,5.07,37:40:00,7,9,6,0,FALSE,1,6
7/9/20,8.07,,7,9,8,0,FALSE,1,7
7/9/20,3.93,23:31,7,9,7,0,TRUE,0,7
7/9/21,7.03,48:57:00,7,9,9,1,FALSE,1,8
7/10/15,10.12,1:19:52,7,10,1,0,FALSE,1,1
7/10/18,7.09,55:09:00,7,10,2,0,FALSE,1,2
7/10/20,10,1:10:40,7,10,3,0,FALSE,1,3
7/10/21,12.42,1:28:41,7,10,4,1,FALSE,1,4
7/11/10,4.05,35:58:00,7,11,1,0,FALSE,1,1
7/11/12,3.87,31:29:00,7,11,2,0,FALSE,1,2
7/11/14,6.02,,7,11,3,0,FALSE,1,3
7/11/17,8.11,1:02:04,7,11,4,0,FALSE,1,4
7/11/18,9.75,,7,11,5,0,FALSE,1,5
7/11/19,6,42:41:00,7,11,6,0,FALSE,1,6
7/11/20,7.14,50:25:00,7,11,7,1,FALSE,1,7
7/12/11,3.35,24:10:00,7,12,1,0,FALSE,1,1
7/12/13,3.34,49:52:00,7,12,2,0,FALSE,1,2
7/12/14,2.52,,7,12,4,0,FALSE,1,3
7/12/14,1.86,10:48,7,12,3,0,TRUE,0,3
7/12/15,4.99,37:44:00,7,12,5,0,FALSE,1,4
7/12/16,5.83,44:37:00,7,12,6,0,FALSE,1,5
7/12/17,8.31,59:51:00,7,12,7,0,FALSE,1,6
7/12/18,5.89,44:21:00,7,12,8,0,FALSE,1,7
7/12/19,6.19,44:14:00,7,12,9,1,FALSE,1,8
7/13/10,4.05,33:59:00,7,13,1,0,FALSE,1,1
7/13/11,3.6,29:59:00,7,13,2,0,FALSE,1,2
7/13/12,5.75,42:18:00,7,13,3,0,FALSE,1,3
7/13/14,4.04,30:02:00,7,13,4,0,FALSE,1,4
7/13/16,7.11,50:00:00,7,13,5,0,FALSE,1,5
7/13/17,12,1:27:20,7,13,6,0,FALSE,1,6
7/13/18,6,56:50:00,7,13,7,0,FALSE,1,7
7/13/19,7,50:11:00,7,13,8,0,FALSE,1,8
7/13/20,7.3,,7,13,10,0,FALSE,1,9
7/13/20,1.24,6:05,7,13,9,0,TRUE,0,9
7/13/21,3,23:14,7,13,11,1,FALSE,1,10
7/14/12,4.5,,7,14,1,0,FALSE,1,1
7/14/14,4.4,41:20:00,7,14,2,0,FALSE,1,2
7/14/15,6.28,48:00:00,7,14,3,0,FALSE,1,3
7/14/16,6,38:58:00,7,14,4,0,FALSE,1,4
7/14/17,8.72,1:06:55,7,14,5,0,FALSE,1,5
7/14/18,13.1,1:29:17,7,14,6,0,FALSE,1,6
7/14/20,5.05,38:20:00,7,14,7,0,FALSE,1,7
7/14/21,4.1,30:17:00,7,14,8,1,FALSE,1,8
7/15/10,2.6,18:58,7,15,1,0,FALSE,1,1
7/15/13,4.89,40:36:00,7,15,2,0,FALSE,1,2
7/15/15,1.35,,7,15,5,0,FALSE,1,3
7/15/15,1,4:55,7,15,4,0,TRUE,0,3
7/15/15,5.25,34:45:00,7,15,3,0,TRUE,0,3
7/15/16,6.37,49:30:00,7,15,6,0,FALSE,1,4
7/15/17,1.67,,7,15,9,0,FALSE,1,5
7/15/17,2.95,17:09,7,15,8,0,TRUE,0,5
7/15/17,6.14,51:55:00,7,15,7,0,TRUE,0,5
7/15/18,8.2,1:03:15,7,15,10,0,FALSE,1,6
7/15/19,5.1,34:44:00,7,15,11,0,FALSE,1,7
7/15/20,7.5,50:29:00,7,15,12,0,FALSE,1,8
7/15/21,6.03,46:12:00,7,15,13,1,FALSE,1,9
7/16/11,4.34,,7,16,1,0,FALSE,1,1
7/16/12,6,47:21:00,7,16,2,0,FALSE,1,2
7/16/13,1.7,10:38,7,16,3,0,FALSE,1,3
7/16/14,1.75,,7,16,7,0,FALSE,1,4
7/16/14,0.5,2:15,7,16,6,0,TRUE,0,4
7/16/14,1,4:59,7,16,5,0,TRUE,0,4
7/16/14,4.13,,7,16,4,0,TRUE,0,4
7/16/15,6.37,46:11:00,7,16,8,0,FALSE,1,5
7/16/16,5.89,43:49:00,7,16,9,0,FALSE,1,6
7/16/17,7.17,54:17:00,7,16,10,0,FALSE,1,7
7/16/18,4,,7,16,11,0,FALSE,1,8
7/16/19,7.2,52:56:00,7,16,12,0,FALSE,1,9
7/16/20,7.53,56:19:00,7,16,13,0,FALSE,1,10
7/16/21,8,56:08:00,7,16,14,1,FALSE,1,11
7/17/10,5.3,49:44:00,7,17,1,0,FALSE,1,1
7/17/13,4.84,35:59:00,7,17,2,0,FALSE,1,2
7/17/14,5.01,,7,17,3,0,FALSE,1,3
7/17/15,4.78,40:11:00,7,17,4,0,FALSE,1,4
7/17/16,9.41,1:06:31,7,17,5,0,FALSE,1,5
7/17/18,8.06,56:13:00,7,17,6,0,FALSE,1,6
7/17/20,6.12,42:40:00,7,17,7,0,FALSE,1,7
7/17/21,7.04,51:41:00,7,17,8,1,FALSE,1,8
7/18/12,5.4,38:11:00,7,18,1,0,FALSE,1,1
7/18/14,5.27,55:23:00,7,18,2,0,FALSE,1,2
7/18/15,11.01,1:27:24,7,18,3,0,FALSE,1,3
7/18/17,4.02,28:33:00,7,18,5,0,FALSE,1,4
7/18/17,8.06,57:07:00,7,18,4,0,TRUE,0,4
7/18/18,8.25,,7,18,6,0,FALSE,1,5
7/18/19,5.1,37:30:00,7,18,7,0,FALSE,1,6
7/18/20,14.07,1:36:08,7,18,8,1,FALSE,1,7
7/19/13,3.1,26:55:00,7,19,1,0,FALSE,1,1
7/19/15,6.15,39:02:00,7,19,2,0,FALSE,1,2
7/19/16,7,50:37:00,7,19,3,0,FALSE,1,3
7/19/17,8.15,54:48:00,7,19,4,0,FALSE,1,4
7/19/18,10.18,1:15:54,7,19,5,0,FALSE,1,5
7/19/19,8,55:42:00,7,19,6,0,FALSE,1,6
7/19/21,9.25,1:05:49,7,19,7,1,FALSE,1,7
7/20/10,4.78,,7,20,1,0,FALSE,1,1
7/20/11,3.5,31:14:00,7,20,2,0,FALSE,1,2
7/20/12,4.39,35:46:00,7,20,3,0,FALSE,1,3
7/20/13,5.55,41:55:00,7,20,4,0,FALSE,1,4
7/20/15,8.32,1:02:51,7,20,5,0,FALSE,1,5
7/20/16,7,50:36:00,7,20,6,0,FALSE,1,6
7/20/17,9,1:01:14,7,20,7,0,FALSE,1,7
7/20/18,8.05,,7,20,8,0,FALSE,1,8
7/20/19,6.07,43:20:00,7,20,9,0,FALSE,1,9
7/20/20,7.93,57:53:00,7,20,10,0,FALSE,1,10
7/20/21,6,43:39:00,7,20,11,1,FALSE,1,11
7/21/10,4.65,,7,21,1,0,FALSE,1,1
7/21/12,3.5,,7,21,2,0,FALSE,1,2
7/21/14,4.24,38:59:00,7,21,3,0,FALSE,1,3
7/21/15,5.88,41:07:00,7,21,4,0,FALSE,1,4
7/21/16,7,50:15:00,7,21,5,0,FALSE,1,5
7/21/17,9,1:06:00,7,21,6,0,FALSE,1,6
7/21/18,13.04,1:28:48,7,21,7,0,FALSE,1,7
7/21/20,8,51:21:00,7,21,8,0,FALSE,1,8
7/21/21,7,51:32:00,7,21,9,1,FALSE,1,9
7/22/10,1.34,,7,22,1,0,FALSE,1,1
7/22/11,3.2,27:01:00,7,22,2,0,FALSE,1,2
7/22/13,4.27,,7,22,4,0,FALSE,1,3
7/22/13,5.06,39:10:00,7,22,3,0,TRUE,0,3
7/22/14,4.16,,7,22,5,0,FALSE,1,4
7/22/16,7,50:34:00,7,22,6,0,FALSE,1,5
7/22/17,8.5,1:06:34,7,22,7,0,FALSE,1,6
7/22/19,5.11,36:58:00,7,22,8,0,FALSE,1,7
7/22/20,6.08,45:35:00,7,22,9,0,FALSE,1,8
7/22/21,8.05,58:03:00,7,22,10,1,FALSE,1,9
7/23/10,6.2,52:42:00,7,23,1,0,FALSE,1,1
7/23/12,3.53,,7,23,3,0,FALSE,1,2
7/23/12,4.28,32:16:00,7,23,2,0,TRUE,0,2
7/23/13,1.7,10:18,7,23,4,0,FALSE,1,3
7/23/14,5.21,,7,23,6,0,FALSE,1,4
7/23/14,4.85,42:32:00,7,23,5,0,TRUE,0,4
7/23/15,1.07,7:18,7,23,8,0,FALSE,1,5
7/23/15,6.62,49:26:00,7,23,7,0,TRUE,0,5
7/23/16,7,54:33:00,7,23,9,0,FALSE,1,6
7/23/17,11.5,1:20:16,7,23,10,0,FALSE,1,7
7/23/18,7.14,52:10:00,7,23,11,0,FALSE,1,8
7/23/19,7.01,51:21:00,7,23,12,0,FALSE,1,9
7/23/20,7.5,52:58:00,7,23,13,0,FALSE,1,10
7/23/21,7.26,50:25:00,7,23,14,1,FALSE,1,11
7/24/12,4.09,38:04:00,7,24,1,0,FALSE,1,1
7/24/13,1.55,,7,24,3,0,FALSE,1,2
7/24/13,6.2,46:52:00,7,24,2,0,TRUE,0,2
7/24/14,4.48,35:26:00,7,24,4,0,FALSE,1,3
7/24/15,0.54,3:37,7,24,6,0,FALSE,1,4
7/24/15,7.41,49:18:00,7,24,5,0,TRUE,0,4
7/24/16,11.21,1:22:49,7,24,7,0,FALSE,1,5
7/24/17,8.58,1:03:33,7,24,8,0,FALSE,1,6
7/24/18,9,1:03:56,7,24,9,0,FALSE,1,7
7/24/20,7.09,53:15:00,7,24,10,0,FALSE,1,8
7/24/21,13.1,1:32:08,7,24,11,1,FALSE,1,9
7/25/11,3.2,28:57:00,7,25,1,0,FALSE,1,1
7/25/14,3.4,28:29:00,7,25,2,0,FALSE,1,2
7/25/15,5.36,36:57:00,7,25,3,0,FALSE,1,3
7/25/17,9,1:04:45,7,25,4,0,FALSE,1,4
7/25/18,9,,7,25,5,0,FALSE,1,5
7/25/19,5.32,35:53:00,7,25,6,0,FALSE,1,6
7/25/20,11.56,1:21:42,7,25,7,1,FALSE,1,7
7/26/12,4.55,37:16:00,7,26,1,0,FALSE,1,1
7/26/13,3.03,,7,26,3,0,FALSE,1,2
7/26/13,5.76,44:23:00,7,26,2,0,TRUE,0,2
7/26/14,6.63,45:55:00,7,26,4,0,FALSE,1,3
7/26/15,10.02,1:17:35,7,26,5,0,FALSE,1,4
7/26/16,8.25,59:27:00,7,26,6,0,FALSE,1,5
7/26/17,13.1,1:37:20,7,26,7,0,FALSE,1,6
7/26/18,8.76,,7,26,8,0,FALSE,1,7
7/26/19,5.58,39:54:00,7,26,9,0,FALSE,1,8
7/26/21,8.07,1:03:36,7,26,10,1,FALSE,1,9
7/27/10,2.28,16:13,7,27,1,0,FALSE,1,1
7/27/12,3.3,,7,27,3,0,FALSE,1,2
7/27/12,2.88,21:11,7,27,2,0,TRUE,0,2
7/27/14,8.3,1:05:24,7,27,4,0,FALSE,1,3
7/27/15,6.37,45:23:00,7,27,5,0,FALSE,1,4
7/27/16,8.02,55:30:00,7,27,6,0,FALSE,1,5
7/27/17,8.63,1:03:05,7,27,7,0,FALSE,1,6
7/27/18,9,1:05:23,7,27,8,0,FALSE,1,7
7/27/19,9.12,58:24:00,7,27,9,0,FALSE,1,8
7/27/20,7.9,57:02:00,7,27,10,0,FALSE,1,9
7/27/21,10,1:12:03,7,27,11,1,FALSE,1,10
7/28/15,6.65,49:46:00,7,28,1,0,FALSE,1,1
7/28/16,7,50:35:00,7,28,2,0,FALSE,1,2
7/28/17,8.69,1:04:56,7,28,3,0,FALSE,1,3
7/28/18,15.07,1:49:41,7,28,4,0,FALSE,1,4
7/28/20,8.26,55:39:00,7,28,5,1,FALSE,1,5
7/29/13,4.24,,7,29,1,0,FALSE,1,1
7/29/14,5.56,41:57:00,7,29,2,0,FALSE,1,2
7/29/15,7.71,1:04:38,7,29,3,0,FALSE,1,3
7/29/16,11.01,1:20:59,7,29,4,0,FALSE,1,4
7/29/17,8.2,1:00:31,7,29,5,0,FALSE,1,5
7/29/18,7,51:58:00,7,29,6,0,FALSE,1,6
7/29/19,6.01,44:53:00,7,29,7,0,FALSE,1,7
7/29/20,10.89,,7,29,8,0,FALSE,1,8
7/29/21,9.14,1:03:36,7,29,9,1,FALSE,1,9
7/30/12,2.4,,7,30,1,0,FALSE,1,1
7/30/13,1.7,9:57,7,30,2,0,FALSE,1,2
7/30/14,4.21,35:24:00,7,30,3,0,FALSE,1,3
7/30/16,6.5,43:29:00,7,30,4,0,FALSE,1,4
7/30/17,7.54,53:15:00,7,30,5,0,FALSE,1,5
7/30/18,8.16,1:02:00,7,30,6,0,FALSE,1,6
7/30/19,7.08,51:15:00,7,30,7,0,FALSE,1,7
7/30/20,5.68,40:48:00,7,30,8,0,FALSE,1,8
7/30/21,7,52:23:00,7,30,9,1,FALSE,1,9
7/31/12,5.14,,7,31,1,0,FALSE,1,1
7/31/13,4.19,,7,31,3,0,FALSE,1,2
7/31/13,5.67,46:25:00,7,31,2,0,TRUE,0,2
7/31/14,5.93,41:46:00,7,31,4,0,FALSE,1,3
7/31/15,8.28,1:02:02,7,31,5,0,FALSE,1,4
7/31/16,9.25,1:01:44,7,31,6,0,FALSE,1,5
7/31/17,14,1:44:39,7,31,7,0,FALSE,1,6
7/31/18,9.5,1:07:45,7,31,8,0,FALSE,1,7
7/31/20,7.39,52:51:00,7,31,9,0,FALSE,1,8
7/31/21,4.01,30:20:00,7,31,10,1,FALSE,1,9
8/1/11,1.45,,8,1,1,0,FALSE,1,1
8/1/12,6.9,54:49:00,8,1,2,0,FALSE,1,2
8/1/13,4.55,32:13:00,8,1,3,0,FALSE,1,3
8/1/14,1.67,,8,1,6,0,FALSE,1,4
8/1/14,1.86,10:01,8,1,5,0,TRUE,0,4
8/1/14,2.83,24:20:00,8,1,4,0,TRUE,0,4
8/1/15,6,40:49:00,8,1,7,0,FALSE,1,5
8/1/17,10.01,1:13:53,8,1,8,0,FALSE,1,6
8/1/18,9.2,1:12:32,8,1,9,0,FALSE,1,7
8/1/19,5.07,40:19:00,8,1,10,0,FALSE,1,8
8/1/20,16.69,1:47:15,8,1,11,1,FALSE,1,9
8/2/10,5.1,,8,2,1,0,FALSE,1,1
8/2/12,5.09,44:14:00,8,2,2,0,FALSE,1,2
8/2/13,2.81,23:11,8,2,3,0,FALSE,1,3
8/2/14,4.25,,8,2,4,0,FALSE,1,4
8/2/15,13.66,1:41:30,8,2,5,0,FALSE,1,5
8/2/16,9.15,1:09:59,8,2,6,0,FALSE,1,6
8/2/17,4,26:50:00,8,2,8,0,FALSE,1,7
8/2/17,9,1:05:54,8,2,7,0,TRUE,0,7
8/2/18,9.1,1:09:22,8,2,9,0,FALSE,1,8
8/2/19,7,50:13:00,8,2,10,0,FALSE,1,9
8/2/21,6.36,43:22:00,8,2,11,1,FALSE,1,10
8/3/10,1.54,,8,3,1,0,FALSE,1,1
8/3/12,3.88,27:01:00,8,3,3,0,FALSE,1,2
8/3/12,5.33,42:06:00,8,3,2,0,TRUE,0,2
8/3/13,3.1,17:55,8,3,4,0,FALSE,1,3
8/3/14,4.15,,8,3,5,0,FALSE,1,4
8/3/15,7.21,53:41:00,8,3,6,0,FALSE,1,5
8/3/16,8,1:00:00,8,3,7,0,FALSE,1,6
8/3/17,9.35,1:05:03,8,3,8,0,FALSE,1,7
8/3/18,9.34,1:06:09,8,3,9,0,FALSE,1,8
8/3/19,10.26,1:11:00,8,3,10,0,FALSE,1,9
8/3/20,5.58,42:51:00,8,3,12,1,FALSE,1,10
8/3/20,8,1:00:08,8,3,11,0,TRUE,0,10
8/4/10,4.88,,8,4,1,0,FALSE,1,1
8/4/12,6.18,50:00:00,8,4,2,0,FALSE,1,2
8/4/15,7.15,47:43:00,8,4,3,0,FALSE,1,3
8/4/16,8,57:48:00,8,4,4,0,FALSE,1,4
8/4/17,8.57,58:28:00,8,4,5,0,FALSE,1,5
8/4/18,15.12,1:49:33,8,4,6,0,FALSE,1,6
8/4/20,7.09,50:31:00,8,4,7,0,FALSE,1,7
8/4/21,6.13,43:26:00,8,4,8,1,FALSE,1,8
8/5/10,1.01,,8,5,1,0,FALSE,1,1
8/5/13,3.88,24:20:00,8,5,2,0,FALSE,1,2
8/5/14,7.02,1:03:25,8,5,3,0,FALSE,1,3
8/5/15,7.2,52:49:00,8,5,4,0,FALSE,1,4
8/5/16,6.99,51:18:00,8,5,5,0,FALSE,1,5
8/5/17,4.07,28:24:00,8,5,7,0,FALSE,1,6
8/5/17,9,1:02:30,8,5,6,0,TRUE,0,6
8/5/18,8.15,1:00:43,8,5,8,0,FALSE,1,7
8/5/19,7.33,52:37:00,8,5,9,0,FALSE,1,8
8/5/20,9.11,,8,5,10,0,FALSE,1,9
8/5/21,6,41:37:00,8,5,11,1,FALSE,1,10
8/6/10,5.75,53:34:00,8,6,1,0,FALSE,1,1
8/6/12,7,50:32:00,8,6,2,0,FALSE,1,2
8/6/13,5,36:38:00,8,6,3,0,FALSE,1,3
8/6/14,6.63,1:01:08,8,6,4,0,FALSE,1,4
8/6/16,9,1:04:56,8,6,5,0,FALSE,1,5
8/6/18,9.5,,8,6,6,0,FALSE,1,6
8/6/19,6,43:57:00,8,6,7,0,FALSE,1,7
8/6/20,5.78,42:13:00,8,6,8,0,FALSE,1,8
8/6/21,4.5,,8,6,10,1,FALSE,1,9
8/6/21,1.58,8:51,8,6,9,0,TRUE,0,9
8/7/12,6.71,52:46:00,8,7,1,0,FALSE,1,1
8/7/14,3.07,29:49:00,8,7,2,0,FALSE,1,2
8/7/16,12.34,1:29:40,8,7,3,0,FALSE,1,3
8/7/17,9.4,1:05:01,8,7,4,0,FALSE,1,4
8/7/18,9.6,1:09:06,8,7,5,0,FALSE,1,5
8/7/19,7.49,56:15:00,8,7,6,0,FALSE,1,6
8/7/20,8.69,1:00:47,8,7,7,1,FALSE,1,7
8/8/11,1.25,,8,8,1,0,FALSE,1,1
8/8/12,8.1,,8,8,2,0,FALSE,1,2
8/8/13,5.37,,8,8,4,0,FALSE,1,3
8/8/13,3.17,,8,8,3,0,TRUE,0,3
8/8/14,7.3,1:02:36,8,8,5,0,FALSE,1,4
8/8/15,11,1:25:32,8,8,6,0,FALSE,1,5
8/8/17,2.01,,8,8,9,0,FALSE,1,6
8/8/17,1.86,10:50,8,8,8,0,TRUE,0,6
8/8/17,8.63,1:07:39,8,8,7,0,TRUE,0,6
8/8/19,10,1:09:24,8,8,10,0,FALSE,1,7
8/8/20,15.84,1:49:03,8,8,11,0,FALSE,1,8
8/8/21,10,1:08:52,8,8,12,1,FALSE,1,9
8/9/10,5.14,39:49:00,8,9,1,0,FALSE,1,1
8/9/12,6.6,49:22:00,8,9,2,0,FALSE,1,2
8/9/13,6.8,1:07:51,8,9,3,0,FALSE,1,3
8/9/15,7.49,57:58:00,8,9,4,0,FALSE,1,4
8/9/16,8.25,59:40:00,8,9,5,0,FALSE,1,5
8/9/17,9.11,1:07:37,8,9,6,0,FALSE,1,6
8/9/18,12,1:26:33,8,9,7,0,FALSE,1,7
8/9/19,3.47,25:34:00,8,9,8,1,FALSE,1,8
8/10/10,0.66,,8,10,1,0,FALSE,1,1
8/10/11,2.35,,8,10,2,0,FALSE,1,2
8/10/12,6.75,52:15:00,8,10,3,0,FALSE,1,3
8/10/15,6.07,41:26:00,8,10,4,0,FALSE,1,4
8/10/16,7.25,52:20:00,8,10,6,0,FALSE,1,5
8/10/16,3.5,29:12:00,8,10,5,0,TRUE,0,5
8/10/17,9.36,1:11:46,8,10,7,0,FALSE,1,6
8/10/18,12,1:27:54,8,10,8,0,FALSE,1,7
8/10/19,11,1:16:52,8,10,9,0,FALSE,1,8
8/10/20,5.63,41:42:00,8,10,10,0,FALSE,1,9
8/10/21,7,45:36:00,8,10,11,1,FALSE,1,10
8/11/10,3.07,,8,11,1,0,FALSE,1,1
8/11/12,4.1,34:09:00,8,11,2,0,FALSE,1,2
8/11/14,4.7,,8,11,3,0,FALSE,1,3
8/11/15,7.41,48:10:00,8,11,4,0,FALSE,1,4
8/11/16,8.22,59:21:00,8,11,5,0,FALSE,1,5
8/11/17,8.82,1:02:17,8,11,6,0,FALSE,1,6
8/11/18,11,1:19:32,8,11,7,0,FALSE,1,7
8/11/20,12,1:24:58,8,11,8,0,FALSE,1,8
8/11/21,7.18,49:39:00,8,11,9,1,FALSE,1,9
8/12/13,5.83,39:48:00,8,12,1,0,FALSE,1,1
8/12/14,4.18,,8,12,2,0,FALSE,1,2
8/12/15,8,1:03:50,8,12,3,0,FALSE,1,3
8/12/16,8.18,1:01:11,8,12,4,0,FALSE,1,4
8/12/17,9.51,1:11:33,8,12,5,0,FALSE,1,5
8/12/18,17.48,2:07:29,8,12,6,0,FALSE,1,6
8/12/19,6.03,43:01:00,8,12,7,0,FALSE,1,7
8/12/20,5.77,42:39:00,8,12,8,0,FALSE,1,8
8/12/21,7.04,50:59:00,8,12,9,1,FALSE,1,9
8/13/10,6.06,,8,13,1,0,FALSE,1,1
8/13/12,7.07,53:02:00,8,13,2,0,FALSE,1,2
8/13/13,4.64,31:50:00,8,13,4,0,FALSE,1,3
8/13/13,1.7,14:10,8,13,3,0,TRUE,0,3
8/13/14,7.2,1:03:13,8,13,5,0,FALSE,1,4
8/13/15,1.86,10:09,8,13,7,0,FALSE,1,5
8/13/15,6.04,45:32:00,8,13,6,0,TRUE,0,5
8/13/16,12.6,1:41:23,8,13,8,0,FALSE,1,6
8/13/17,15.25,1:49:54,8,13,9,0,FALSE,1,7
8/13/18,4.75,36:45:00,8,13,11,0,FALSE,1,8
8/13/18,8,1:00:00,8,13,10,0,TRUE,0,8
8/13/19,7.07,52:46:00,8,13,12,0,FALSE,1,9
8/13/20,8,52:49:00,8,13,13,1,FALSE,1,10
8/14/12,4.1,33:39:00,8,14,1,0,FALSE,1,1
8/14/13,5.1,,8,14,2,0,FALSE,1,2
8/14/14,3.53,28:31:00,8,14,3,0,FALSE,1,3
8/14/15,4,,8,14,4,0,FALSE,1,4
8/14/16,7.27,50:44:00,8,14,5,0,FALSE,1,5
8/14/17,9.65,1:11:47,8,14,6,0,FALSE,1,6
8/14/18,8,,8,14,7,0,FALSE,1,7
8/14/19,9.04,1:00:42,8,14,8,0,FALSE,1,8
8/14/20,10,1:08:14,8,14,9,0,FALSE,1,9
8/14/21,4,28:18:00,8,14,10,1,FALSE,1,10
8/15/11,3.36,23:34,8,15,1,0,FALSE,1,1
8/15/12,3.62,32:56:00,8,15,2,0,FALSE,1,2
8/15/13,5.1,42:40:00,8,15,3,0,FALSE,1,3
8/15/14,4.14,32:55:00,8,15,4,0,FALSE,1,4
8/15/15,5.14,42:55:00,8,15,5,0,FALSE,1,5
8/15/17,6,46:37:00,8,15,7,0,FALSE,1,6
8/15/17,7.2,53:21:00,8,15,6,0,TRUE,0,6
8/15/18,4.3,32:07:00,8,15,9,0,FALSE,1,7
8/15/18,9.94,,8,15,8,0,TRUE,0,7
8/15/19,8.04,1:00:02,8,15,10,1,FALSE,1,8
8/16/10,4,,8,16,1,0,FALSE,1,1
8/16/11,3.54,,8,16,2,0,FALSE,1,2
8/16/12,3.1,17:48,8,16,3,0,FALSE,1,3
8/16/13,4.19,27:51:00,8,16,4,0,FALSE,1,4
8/16/15,12.43,1:32:34,8,16,5,0,FALSE,1,5
8/16/16,7.91,1:00:44,8,16,6,0,FALSE,1,6
8/16/17,3,22:20,8,16,8,0,FALSE,1,7
8/16/17,6.37,1:02:23,8,16,7,0,TRUE,0,7
8/16/18,5,,8,16,9,0,FALSE,1,8
8/16/19,7.88,54:32:00,8,16,10,0,FALSE,1,9
8/16/21,6,41:27:00,8,16,11,1,FALSE,1,10
8/17/10,1.54,,8,17,1,0,FALSE,1,1
8/17/11,1.1,6:41,8,17,2,0,FALSE,1,2
8/17/14,5.09,41:15:00,8,17,3,0,FALSE,1,3
8/17/16,9.3,1:09:28,8,17,4,0,FALSE,1,4
8/17/17,9,1:03:05,8,17,5,0,FALSE,1,5
8/17/18,11,1:16:58,8,17,6,0,FALSE,1,6
8/17/19,12.01,1:19:25,8,17,7,0,FALSE,1,7
8/17/20,8.22,56:40:00,8,17,8,0,FALSE,1,8
8/17/21,9.07,1:00:33,8,17,9,1,FALSE,1,9
8/18/10,3.9,,8,18,1,0,FALSE,1,1
8/18/11,3.1,20:38,8,18,2,0,FALSE,1,2
8/18/12,6.2,51:55:00,8,18,3,0,FALSE,1,3
8/18/13,5.69,40:50:00,8,18,4,0,FALSE,1,4
8/18/14,4.97,35:34:00,8,18,5,0,FALSE,1,5
8/18/15,7.03,48:50:00,8,18,6,0,FALSE,1,6
8/18/16,6.37,44:08:00,8,18,7,0,FALSE,1,7
8/18/17,4.22,31:10:00,8,18,9,0,FALSE,1,8
8/18/17,9.79,1:13:44,8,18,8,0,TRUE,0,8
8/18/18,17.12,2:00:00,8,18,10,0,FALSE,1,9
8/18/20,8.06,56:25:00,8,18,11,0,FALSE,1,10
8/18/21,6.01,42:20:00,8,18,12,1,FALSE,1,11
8/19/11,5,,8,19,1,0,FALSE,1,1
8/19/13,4.43,36:36:00,8,19,2,0,FALSE,1,2
8/19/14,3.36,21:47,8,19,3,0,FALSE,1,3
8/19/15,8.02,1:03:02,8,19,4,0,FALSE,1,4
8/19/16,9.43,1:07:29,8,19,6,0,FALSE,1,5
8/19/16,4.07,30:06:00,8,19,5,0,TRUE,0,5
8/19/17,8.85,1:02:28,8,19,7,0,FALSE,1,6
8/19/18,12,1:22:33,8,19,8,0,FALSE,1,7
8/19/19,7.04,50:27:00,8,19,9,0,FALSE,1,8
8/19/20,10.23,,8,19,10,0,FALSE,1,9
8/19/21,6,45:08:00,8,19,11,1,FALSE,1,10
8/20/10,3.1,20:59,8,20,1,0,FALSE,1,1
8/20/12,7.35,52:20:00,8,20,2,0,FALSE,1,2
8/20/13,3.1,17:52,8,20,3,0,FALSE,1,3
8/20/14,5.31,48:46:00,8,20,4,0,FALSE,1,4
8/20/15,6.03,41:16:00,8,20,5,0,FALSE,1,5
